# gapseq version: 1.1 2f27651
# Transporter sequence DB md5sum: 878d922 (2021-07-07)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P0C560|3.A.1.7.2	3.A.1.7.2	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P0C560|3.A.1.7.2	68.726	1.82e-112	352	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1238377	1237601	transporter
gnl|TC-DB|C3KCB5|3.A.1.7.3	3.A.1.7.3	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|C3KCB5|3.A.1.7.3	56.250	1.42e-91	292	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1238365	1237604	transporter
gnl|TC-DB|P95302|3.A.1.7.4	3.A.1.7.4	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|P95302|3.A.1.7.4	44.813	1.26e-59	201	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1238320	1237601	transporter
gnl|TC-DB|O51236|3.A.1.7.5	3.A.1.7.5	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|O51236|3.A.1.7.5	51.765	5.56e-84	270	100	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1238365	1237601	transporter
gnl|TC-DB|Q8TTV2|3.A.1.8.2	3.A.1.8.2	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q8TTV2|3.A.1.8.2	33.333	8.66e-48	170	80	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1661136	1661990	transporter
gnl|TC-DB|Q0PBK9|3.A.1.8.4	3.A.1.8.4	molybdate	EX_cpd11574_e0	rxn05619,rxn08955	gnl|TC-DB|Q0PBK9|3.A.1.8.4	33.071	6.31e-21	89.4	80	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1040314	1039571	transporter
gnl|TC-DB|Q0PBK9|3.A.1.8.4	3.A.1.8.4	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q0PBK9|3.A.1.8.4	33.071	6.31e-21	89.4	80	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1040314	1039571	transporter
gnl|TC-DB|P16677|3.A.1.9.1	3.A.1.9.1	iron	EX_cpd10515_e0	rxn05555,rxn08472	gnl|TC-DB|P16677|3.A.1.9.1	36.735	8.46e-40	143	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	960868	961560	transporter
gnl|TC-DB|P16677|3.A.1.9.1	3.A.1.9.1	iron	EX_cpd10516_e0	rxn05195,rxn08477,rxn34370	gnl|TC-DB|P16677|3.A.1.9.1	36.735	8.46e-40	143	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	960868	961560	transporter
gnl|TC-DB|A0QQ70|3.A.1.9.2	3.A.1.9.2	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|A0QQ70|3.A.1.9.2	39.367	5.83e-29	112	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	26274	26894	transporter
gnl|TC-DB|Q467E9|3.A.2.1.12	3.A.2.1.12	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q467E9|3.A.2.1.12	47.401	7.08e-120	383	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1288498	1287065	transporter
gnl|TC-DB|P29706|3.A.2.1.2	3.A.2.1.2	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P29706|3.A.2.1.2	55.098	2.76e-171	532	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1291080	1289554	transporter
gnl|TC-DB|P50002|3.A.2.1.5	3.A.2.1.5	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P50002|3.A.2.1.5	62.635	0.0	576	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1288483	1287095	transporter
gnl|TC-DB|F8L1Z3|3.A.2.1.6	3.A.2.1.6	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|F8L1Z3|3.A.2.1.6	53.333	5.31e-175	543	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1291080	1289554	transporter
gnl|TC-DB|BAK19938|3.A.2.1.9	3.A.2.1.9	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAK19938|3.A.2.1.9	51.991	1.73e-141	447	81	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1291002	1289722	transporter
gnl|TC-DB|Q08637|3.A.2.2.2	3.A.2.2.2	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q08637|3.A.2.2.2	25.067	2.20e-25	106	79	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1288270	1287215	transporter
gnl|TC-DB|D3E1Z2|3.A.2.3.2	3.A.2.3.2	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|D3E1Z2|3.A.2.3.2	27.475	8.36e-27	110	84	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1291017	1289866	transporter
gnl|TC-DB|B3ET62|3.A.23.6.1	3.A.23.6.1	phosphate	EX_cpd00009_e0	rxn05145,rxn09122	gnl|TC-DB|B3ET62|3.A.23.6.1	43.323	1.96e-75	249	95	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	266029	265028	transporter
gnl|TC-DB|P0AAI3|3.A.29.1.5	3.A.29.1.5	zinc	EX_cpd00034_e0	rxn05150,rxn09388,rxn09392,rxn13918	gnl|TC-DB|P0AAI3|3.A.29.1.5	47.276	1.20e-140	450	87	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	2101894	2103570	transporter
gnl|TC-DB|O14022|3.A.3.10.13	3.A.3.10.13	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|O14022|3.A.3.10.13	20.109	1.11e-24	108	78	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	863176	865575	transporter
gnl|TC-DB|O14022|3.A.3.10.13	3.A.3.10.13	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|O14022|3.A.3.10.13	20.109	1.11e-24	108	78	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	863176	865575	transporter
gnl|TC-DB|Q8THY0|3.A.3.1.10	3.A.3.1.1	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q8THY0|3.A.3.1.10	35.204	5.98e-143	468	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680007	1682874	transporter
gnl|TC-DB|Q8THY0|3.A.3.1.10	3.A.3.1.1	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q8THY0|3.A.3.1.10	35.204	5.98e-143	468	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680007	1682874	transporter
gnl|TC-DB|Q8THY0|3.A.3.1.10	3.A.3.1.10	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q8THY0|3.A.3.1.10	35.204	5.98e-143	468	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680007	1682874	transporter
gnl|TC-DB|Q8THY0|3.A.3.1.10	3.A.3.1.10	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q8THY0|3.A.3.1.10	35.204	5.98e-143	468	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680007	1682874	transporter
gnl|TC-DB|Q90X34|3.A.3.1.11	3.A.3.1.11	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q90X34|3.A.3.1.11	31.078	5.77e-112	379	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680028	1682874	transporter
gnl|TC-DB|Q90X34|3.A.3.1.11	3.A.3.1.11	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q90X34|3.A.3.1.11	31.078	5.77e-112	379	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680028	1682874	transporter
gnl|TC-DB|G4VGA0|3.A.3.1.12	3.A.3.1.12	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|G4VGA0|3.A.3.1.12	32.196	1.15e-74	263	82	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680001	1682103	transporter
gnl|TC-DB|G4VGA0|3.A.3.1.12	3.A.3.1.12	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|G4VGA0|3.A.3.1.12	32.196	1.15e-74	263	82	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680001	1682103	transporter
gnl|TC-DB|P54707|3.A.3.1.13	3.A.3.1.13	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|P54707|3.A.3.1.13	30.059	2.44e-110	375	93	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680007	1682874	transporter
gnl|TC-DB|P54707|3.A.3.1.13	3.A.3.1.13	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|P54707|3.A.3.1.13	30.059	2.44e-110	375	93	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680007	1682874	transporter
gnl|TC-DB|BAS22117.1|3.A.3.1.15	3.A.3.1.15	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|BAS22117.1|3.A.3.1.15	30.409	2.38e-103	353	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680001	1682874	transporter
gnl|TC-DB|BAS22117.1|3.A.3.1.15	3.A.3.1.15	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|BAS22117.1|3.A.3.1.15	30.409	2.38e-103	353	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680001	1682874	transporter
gnl|TC-DB|P20648|3.A.3.1.2	3.A.3.1.2	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|P20648|3.A.3.1.2	31.066	4.65e-113	383	92	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680109	1682877	transporter
gnl|TC-DB|P54708|3.A.3.1.4	3.A.3.1.4	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|P54708|3.A.3.1.4	30.616	4.76e-112	380	92	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680064	1682874	transporter
gnl|TC-DB|B0SMV3|3.A.3.1.5	3.A.3.1.5	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|B0SMV3|3.A.3.1.5	33.721	3.56e-130	434	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680001	1682754	transporter
gnl|TC-DB|B0SMV3|3.A.3.1.5	3.A.3.1.5	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|B0SMV3|3.A.3.1.5	33.721	3.56e-130	434	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680001	1682754	transporter
gnl|TC-DB|Q4H132|3.A.3.1.6	3.A.3.1.6	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q4H132|3.A.3.1.6	31.558	1.24e-111	379	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680022	1682874	transporter
gnl|TC-DB|Q4H132|3.A.3.1.6	3.A.3.1.6	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q4H132|3.A.3.1.6	31.558	1.24e-111	379	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680022	1682874	transporter
gnl|TC-DB|Q2U3D2|3.A.3.1.7	3.A.3.1.7	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q2U3D2|3.A.3.1.7	28.571	6.93e-74	265	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1679995	1682787	transporter
gnl|TC-DB|Q2FLJ9|3.A.3.1.8	3.A.3.1.8	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|Q2FLJ9|3.A.3.1.8	36.891	1.06e-166	537	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680022	1682889	transporter
gnl|TC-DB|Q2FLJ9|3.A.3.1.8	3.A.3.1.8	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|Q2FLJ9|3.A.3.1.8	36.891	1.06e-166	537	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680022	1682889	transporter
gnl|TC-DB|B3SI05|3.A.3.1.9	3.A.3.1.9	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|B3SI05|3.A.3.1.9	28.907	2.61e-67	241	82	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	863446	865440	transporter
gnl|TC-DB|Q9LF79|3.A.3.2.10	3.A.3.2.10	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q9LF79|3.A.3.2.10	35.452	5.32e-137	455	81	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	863272	865809	transporter
gnl|TC-DB|Q37145|3.A.3.2.11	3.A.3.2.11	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q37145|3.A.3.2.11	34.276	1.59e-132	440	86	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	863272	865800	transporter
gnl|TC-DB|O81108|3.A.3.2.12	3.A.3.2.12	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|O81108|3.A.3.2.12	34.598	4.56e-129	430	88	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	863233	865800	transporter
gnl|TC-DB|P92939|3.A.3.2.13	3.A.3.2.13	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|P92939|3.A.3.2.13	34.470	6.22e-147	484	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680001	1682877	transporter
gnl|TC-DB|P92939|3.A.3.2.13	3.A.3.2.13	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|P92939|3.A.3.2.13	34.470	6.22e-147	484	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680001	1682877	transporter
gnl|TC-DB|Q9LU41|3.A.3.2.14	3.A.3.2.14	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q9LU41|3.A.3.2.14	35.054	3.04e-135	450	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	863197	865800	transporter
gnl|TC-DB|O45215|3.A.3.2.15	3.A.3.2.15	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|O45215|3.A.3.2.15	31.220	1.25e-125	426	82	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	863212	865836	transporter
gnl|TC-DB|Q9XTG4|3.A.3.2.16	3.A.3.2.16	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q9XTG4|3.A.3.2.16	35.375	1.46e-143	468	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680046	1682862	transporter
gnl|TC-DB|Q9XTG4|3.A.3.2.16	3.A.3.2.16	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q9XTG4|3.A.3.2.16	35.375	1.46e-143	468	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680046	1682862	transporter
gnl|TC-DB|Q9SY55|3.A.3.2.19	3.A.3.2.19	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q9SY55|3.A.3.2.19	34.698	3.26e-142	468	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680007	1682889	transporter
gnl|TC-DB|Q9SY55|3.A.3.2.19	3.A.3.2.19	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q9SY55|3.A.3.2.19	34.698	3.26e-142	468	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680007	1682889	transporter
gnl|TC-DB|Q97JK5|3.A.3.2.20	3.A.3.2.20	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q97JK5|3.A.3.2.20	23.480	1.71e-44	171	93	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	863191	865608	transporter
gnl|TC-DB|A9BJX0|3.A.3.2.21	3.A.3.2.21	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|A9BJX0|3.A.3.2.21	39.814	0.0	576	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680022	1682874	transporter
gnl|TC-DB|Q5M0A4|3.A.3.2.22	3.A.3.2.22	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q5M0A4|3.A.3.2.22	30.988	4.86e-104	352	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	863230	865779	transporter
gnl|TC-DB|A6URW9|3.A.3.2.23	3.A.3.2.23	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|A6URW9|3.A.3.2.23	31.603	7.06e-96	327	90	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680028	1682679	transporter
gnl|TC-DB|O66938|3.A.3.2.24	3.A.3.2.24	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|O66938|3.A.3.2.24	31.909	2.70e-101	342	83	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	863200	865446	transporter
gnl|TC-DB|A7IUR5|3.A.3.2.26	3.A.3.2.26	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|A7IUR5|3.A.3.2.26	34.566	1.10e-128	424	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	863272	865827	transporter
gnl|TC-DB|A7IUR5|3.A.3.2.26	3.A.3.2.26	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|A7IUR5|3.A.3.2.26	34.566	1.10e-128	424	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	863272	865827	transporter
gnl|TC-DB|Q04JJ5|3.A.3.2.28	3.A.3.2.28	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q04JJ5|3.A.3.2.28	40.476	1.10e-157	509	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680022	1682880	transporter
gnl|TC-DB|Q04JJ5|3.A.3.2.28	3.A.3.2.28	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q04JJ5|3.A.3.2.28	40.476	1.10e-157	509	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680022	1682880	transporter
gnl|TC-DB|D5C355|3.A.3.2.29	3.A.3.2.29	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|D5C355|3.A.3.2.29	37.540	1.35e-149	493	81	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680067	1682871	transporter
gnl|TC-DB|Q5IH90|3.A.3.2.36	3.A.3.2.3	cadmium	EX_cpd01012_e0	rxn05516,rxn08195,rxn10453,rxn18898	gnl|TC-DB|Q5IH90|3.A.3.2.36	36.952	9.18e-155	508	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680004	1682874	transporter
gnl|TC-DB|Q5IH90|3.A.3.2.36	3.A.3.2.3	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q5IH90|3.A.3.2.36	36.952	9.18e-155	508	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680004	1682874	transporter
gnl|TC-DB|Q5IH90|3.A.3.2.36	3.A.3.2.3	manganese	EX_cpd00030_e0	rxn05149	gnl|TC-DB|Q5IH90|3.A.3.2.36	36.952	9.18e-155	508	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680004	1682874	transporter
gnl|TC-DB|Q49LV5|3.A.3.2.32	3.A.3.2.32	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q49LV5|3.A.3.2.32	35.915	2.51e-148	486	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680007	1682874	transporter
gnl|TC-DB|O59868|3.A.3.2.34	3.A.3.2.34	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|O59868|3.A.3.2.34	36.249	3.71e-127	420	96	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680328	1682874	transporter
gnl|TC-DB|Q5IH90|3.A.3.2.36	3.A.3.2.36	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q5IH90|3.A.3.2.36	36.952	9.18e-155	508	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680004	1682874	transporter
gnl|TC-DB|O76974|3.A.3.2.37	3.A.3.2.37	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|O76974|3.A.3.2.37	33.849	9.52e-139	459	97	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680028	1682874	transporter
gnl|TC-DB|Q6RXX1|3.A.3.2.39	3.A.3.2.39	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q6RXX1|3.A.3.2.39	33.538	1.00e-126	424	90	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	863206	865836	transporter
gnl|TC-DB|GAT39076.1|3.A.3.2.46	3.A.3.2.4	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|GAT39076.1|3.A.3.2.46	38.819	2.46e-153	496	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680379	1682736	transporter
gnl|TC-DB|GAT39076.1|3.A.3.2.46	3.A.3.2.4	magnesium	EX_cpd00254_e0	rxn08924,rxn10571	gnl|TC-DB|GAT39076.1|3.A.3.2.46	38.819	2.46e-153	496	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680379	1682736	transporter
gnl|TC-DB|GAT39076.1|3.A.3.2.46	3.A.3.2.4	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|GAT39076.1|3.A.3.2.46	38.819	2.46e-153	496	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680379	1682736	transporter
gnl|TC-DB|GAT39076.1|3.A.3.2.46	3.A.3.2.4	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|GAT39076.1|3.A.3.2.46	38.819	2.46e-153	496	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680379	1682736	transporter
gnl|TC-DB|A8R5V4|3.A.3.2.41	3.A.3.2.41	sodium	EX_cpd00971_e0	rxn05622,rxn34391,rxn34513	gnl|TC-DB|A8R5V4|3.A.3.2.41	36.722	9.11e-151	489	99	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680022	1682889	transporter
gnl|TC-DB|Q9LY77|3.A.3.2.42	3.A.3.2.42	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|Q9LY77|3.A.3.2.42	34.433	1.70e-140	464	86	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	863197	865794	transporter
gnl|TC-DB|P04191|3.A.3.2.43	3.A.3.2.43	magnesium	EX_cpd00254_e0	rxn08924,rxn10571	gnl|TC-DB|P04191|3.A.3.2.43	36.868	2.17e-144	474	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680022	1682874	transporter
gnl|TC-DB|P04191|3.A.3.2.43	3.A.3.2.43	potassium	EX_cpd00205_e0	rxn08762,rxn10168,rxn10558,rxn10578,rxn13842,rxn18910	gnl|TC-DB|P04191|3.A.3.2.43	36.868	2.17e-144	474	98	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680022	1682874	transporter
gnl|TC-DB|GAT39076.1|3.A.3.2.46	3.A.3.2.46	calcium	EX_cpd00063_e0	rxn05513,rxn10447,rxn27351,rxn27352,rxn27353,rxn27614,rxn27615,rxn29073,rxn29074,rxn35678,rxn37862	gnl|TC-DB|GAT39076.1|3.A.3.2.46	38.819	2.46e-153	496	94	NC_004307.2 Bifidobacterium longum NCC2705, complete sequence	1680379	1682736	transporter
